timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,load_stress_index,rain_stress_index,wind_stress_index,feeder_congestion_index,voltage_drop_index,maintenance_flag,neighbor_outage_reports,transformer_age_years,payment_day_flag,reserve_margin_index,fuel_supply_risk_index,hydro_inflow_stress_index,vegetation_risk_index,protection_miscoordination_index,scada_telecom_risk_index,non_technical_loss_index,asset_health_index,der_backup_risk_index,primary_outage_driver,outage,duration_min
2025-09-21 05:00:00,36.014,19.23,61.38,3.1,0.0,0.0,0.0,0.027,0.095,0.047,0,0,5.6,0,0.0,0.002,0.237,0.27,0.078,0.036,0.271,0.328,0.185,routine_load,0,0.0
2025-09-21 06:00:00,41.561,22.71,62.25,3.03,0.0,0.0,0.0,0.007,0.0,0.0,0,0,6.2,0,0.037,0.0,0.169,0.265,0.041,0.015,0.218,0.347,0.142,routine_load,0,0.0
2025-09-21 07:00:00,42.428,23.58,76.32,2.06,3.93,0.0,0.218,0.0,0.064,0.002,0,0,5.4,0,0.0,0.0,0.134,0.339,0.101,0.059,0.219,0.309,0.133,routine_load,0,0.0
2025-09-21 08:00:00,51.939,23.28,68.74,3.1,7.25,0.219,0.403,0.028,0.14,0.082,0,0,6.6,0,0.162,0.005,0.119,0.411,0.138,0.109,0.116,0.4,0.11,heavy_rain,0,0.0
2025-09-21 09:00:00,50.805,25.62,51.14,3.35,0.0,0.156,0.0,0.099,0.034,0.008,0,1,6.4,0,0.021,0.0,0.095,0.288,0.077,0.046,0.246,0.359,0.117,routine_load,0,0.0
2025-09-21 10:00:00,51.352,26.38,70.24,2.96,3.94,0.186,0.219,0.0,0.028,0.07,0,0,7.3,0,0.208,0.002,0.256,0.34,0.081,0.115,0.129,0.419,0.191,routine_load,0,0.0
2025-09-21 11:00:00,46.636,25.98,38.14,3.04,0.0,0.0,0.0,0.012,0.0,0.0,0,0,6.5,0,0.0,0.029,0.189,0.266,0.056,0.071,0.235,0.36,0.196,routine_load,0,0.0
2025-09-21 12:00:00,44.311,27.36,64.25,2.82,7.5,0.0,0.417,0.0,0.0,0.0,0,0,6.6,0,0.0,0.0,0.214,0.409,0.134,0.098,0.198,0.369,0.138,heavy_rain,0,0.0
2025-09-21 13:00:00,39.685,27.74,40.51,3.58,0.0,0.0,0.0,0.166,0.068,0.026,0,0,6.6,0,0.158,0.011,0.157,0.304,0.124,0.031,0.205,0.378,0.144,routine_load,0,0.0
2025-09-21 14:00:00,38.43,27.24,41.2,1.01,0.0,0.0,0.0,0.0,0.061,0.01,0,0,6.3,0,0.048,0.0,0.162,0.263,0.133,0.096,0.163,0.361,0.19,routine_load,0,0.0
2025-09-21 15:00:00,45.135,26.69,76.61,1.76,3.95,0.0,0.219,0.0,0.0,0.0,0,0,6.3,0,0.0,0.017,0.104,0.34,0.086,0.109,0.178,0.353,0.129,routine_load,0,0.0
2025-09-21 16:00:00,41.925,26.81,72.89,1.68,0.98,0.0,0.054,0.0,0.057,0.075,0,0,6.3,0,0.018,0.0,0.134,0.282,0.099,0.0,0.105,0.368,0.096,routine_load,0,0.0
2025-09-21 17:00:00,51.189,26.14,76.65,1.11,13.5,0.177,0.75,0.0,0.394,0.258,0,0,5.1,0,0.376,0.0,0.133,0.526,0.187,0.179,0.272,0.377,0.183,heavy_rain,0,0.0
2025-09-21 18:00:00,58.063,25.02,53.8,0.86,0.0,0.559,0.0,0.0,0.302,0.295,0,0,6.8,0,0.272,0.0,0.098,0.263,0.111,0.078,0.21,0.47,0.16,routine_load,0,0.0
2025-09-21 19:00:00,56.625,23.88,80.89,1.68,2.97,0.479,0.165,0.0,0.438,0.333,0,0,6.9,0,0.462,0.0,0.174,0.321,0.197,0.095,0.194,0.493,0.137,routine_load,0,0.0
2025-09-21 20:00:00,62.732,20.6,77.15,1.72,22.47,0.818,1.0,0.0,0.517,0.647,0,0,6.7,0,0.613,0.036,0.331,0.613,0.202,0.204,0.107,0.552,0.176,voltage_drop,1,208.1
2025-09-21 21:00:00,50.106,23.02,65.41,0.86,0.0,0.117,0.0,0.0,0.326,0.19,0,0,6.3,0,0.279,0.0,0.084,0.263,0.116,0.068,0.195,0.425,0.073,routine_load,0,0.0
2025-09-21 22:00:00,46.042,19.16,74.23,0.54,3.76,0.0,0.209,0.0,0.015,0.061,0,0,6.2,0,0.0,0.053,0.176,0.336,0.082,0.136,0.156,0.358,0.167,routine_load,0,0.0
2025-09-21 23:00:00,47.954,17.63,82.28,1.7,11.28,0.0,0.627,0.0,0.062,0.029,0,0,5.7,0,0.0,0.0,0.122,0.482,0.096,0.126,0.106,0.33,0.13,heavy_rain,0,0.0
2025-09-22 00:00:00,35.964,19.76,56.29,1.83,0.0,0.0,0.0,0.0,0.053,0.002,0,0,5.7,0,0.0,0.039,0.173,0.256,0.08,0.0,0.274,0.325,0.192,routine_load,0,0.0
2025-09-22 01:00:00,37.003,19.47,91.56,2.98,6.17,0.0,0.343,0.0,0.285,0.212,0,0,6.1,0,0.025,0.0,0.242,0.376,0.217,0.117,0.225,0.408,0.17,routine_load,0,0.0
2025-09-22 02:00:00,37.167,17.58,65.31,2.15,0.0,0.0,0.0,0.0,0.138,0.083,0,0,6.4,0,0.0,0.0,0.073,0.256,0.172,0.093,0.382,0.39,0.218,routine_load,0,0.0
2025-09-22 03:00:00,31.837,20.03,69.25,2.88,0.0,0.0,0.0,0.0,0.169,0.019,0,0,6.5,0,0.013,0.129,0.102,0.256,0.129,0.059,0.245,0.387,0.188,routine_load,0,0.0
2025-09-22 04:00:00,29.628,20.53,54.21,1.97,0.0,0.0,0.0,0.0,0.039,0.0,0,0,6.1,0,0.0,0.0,0.143,0.256,0.123,0.038,0.233,0.343,0.116,routine_load,0,0.0
2025-09-22 05:00:00,38.0,22.1,57.34,2.18,0.0,0.0,0.0,0.0,0.172,0.102,0,0,5.7,0,0.014,0.0,0.16,0.256,0.125,0.095,0.333,0.355,0.159,routine_load,0,0.0
2025-09-22 06:00:00,40.499,22.81,49.19,2.76,0.0,0.0,0.0,0.0,0.179,0.1,0,0,6.0,0,0.0,0.0,0.126,0.256,0.137,0.068,0.234,0.373,0.201,routine_load,0,0.0
2025-09-22 07:00:00,41.194,22.05,59.06,3.09,0.0,0.0,0.0,0.026,0.174,0.007,0,0,6.3,0,0.0,0.0,0.145,0.262,0.167,0.0,0.255,0.371,0.179,routine_load,0,0.0
2025-09-22 08:00:00,52.338,23.67,52.65,2.59,0.0,0.241,0.0,0.0,0.205,0.072,0,0,5.6,0,0.128,0.0,0.204,0.256,0.105,0.047,0.318,0.347,0.142,routine_load,0,0.0
2025-09-22 09:00:00,48.275,24.85,57.09,3.11,0.0,0.015,0.0,0.031,0.088,0.016,0,0,6.4,0,0.103,0.0,0.101,0.263,0.101,0.018,0.26,0.371,0.075,routine_load,0,0.0
2025-09-22 10:00:00,52.786,26.55,73.17,1.61,4.16,0.266,0.231,0.0,0.324,0.205,0,0,7.2,0,0.147,0.017,0.128,0.336,0.174,0.089,0.235,0.473,0.147,routine_load,0,0.0
2025-09-22 11:00:00,48.263,27.26,37.63,2.41,0.0,0.015,0.0,0.0,0.046,0.025,0,0,5.9,0,0.057,0.0,0.122,0.256,0.068,0.027,0.318,0.34,0.243,routine_load,0,0.0
2025-09-22 12:00:00,42.334,26.87,38.94,2.16,0.0,0.0,0.0,0.0,0.244,0.178,0,0,7.4,0,0.051,0.0,0.217,0.256,0.167,0.116,0.3,0.473,0.181,routine_load,0,0.0
2025-09-22 13:00:00,41.453,27.3,69.73,1.03,3.48,0.0,0.193,0.0,0.316,0.09,0,0,6.0,0,0.0,0.061,0.14,0.323,0.216,0.014,0.36,0.387,0.197,routine_load,0,0.0
2025-09-22 14:00:00,37.89,26.52,49.56,1.96,0.0,0.0,0.0,0.0,0.357,0.135,0,0,6.2,0,0.043,0.018,0.13,0.256,0.208,0.136,0.306,0.414,0.145,routine_load,0,0.0
2025-09-22 15:00:00,42.375,28.6,35.08,0.1,0.0,0.0,0.0,0.0,0.093,0.0,0,0,6.6,0,0.032,0.0,0.146,0.256,0.151,0.141,0.258,0.377,0.159,routine_load,0,0.0
2025-09-22 16:00:00,51.264,26.29,69.61,0.95,5.49,0.181,0.305,0.0,0.291,0.272,0,0,6.3,0,0.0,0.018,0.16,0.362,0.133,0.071,0.258,0.435,0.17,routine_load,0,0.0
2025-09-22 17:00:00,53.566,25.74,65.75,1.89,4.35,0.309,0.242,0.0,0.493,0.384,0,1,5.5,0,0.411,0.018,0.223,0.34,0.207,0.064,0.252,0.434,0.141,routine_load,0,0.0
2025-09-22 18:00:00,56.347,25.39,66.89,0.1,2.77,0.464,0.154,0.0,0.69,0.389,0,0,6.5,0,0.516,0.0,0.181,0.31,0.293,0.102,0.208,0.512,0.186,feeder_congestion,0,0.0
2025-09-22 19:00:00,63.562,24.01,71.33,1.8,3.33,0.865,0.185,0.0,0.764,0.658,0,0,6.4,0,0.665,0.013,0.255,0.32,0.225,0.126,0.266,0.565,0.163,voltage_drop,0,0.0
2025-09-22 20:00:00,65.802,21.96,77.68,0.62,5.87,0.989,0.326,0.0,0.753,0.701,0,1,6.2,0,0.624,0.0,0.133,0.37,0.214,0.067,0.316,0.562,0.188,voltage_drop,1,86.4
2025-09-22 21:00:00,56.722,21.35,53.18,1.18,0.0,0.485,0.0,0.0,0.527,0.339,0,0,6.4,0,0.394,0.0,0.203,0.256,0.217,0.042,0.307,0.479,0.2,routine_load,0,0.0
2025-09-22 22:00:00,43.527,21.13,70.08,2.78,6.37,0.0,0.354,0.0,0.15,0.171,0,0,6.6,0,0.0,0.0,0.23,0.379,0.126,0.157,0.217,0.414,0.241,routine_load,1,44.3
2025-09-22 23:00:00,44.887,20.06,61.29,1.6,0.0,0.0,0.0,0.0,0.126,0.0,0,0,5.9,0,0.022,0.0,0.096,0.256,0.176,0.083,0.222,0.343,0.126,routine_load,0,0.0
2025-09-23 00:00:00,32.975,19.04,60.0,3.43,0.0,0.0,0.0,0.123,0.178,0.196,0,0,6.7,0,0.057,0.0,0.099,0.278,0.182,0.064,0.334,0.428,0.182,routine_load,0,0.0
2025-09-23 01:00:00,39.317,21.07,57.57,2.35,0.0,0.0,0.0,0.0,0.182,0.072,0,0,6.1,0,0.0,0.0,0.148,0.247,0.142,0.051,0.25,0.374,0.124,routine_load,0,0.0
2025-09-23 02:00:00,32.118,18.87,83.31,2.74,0.23,0.0,0.013,0.0,0.136,0.127,0,0,7.2,0,0.0,0.013,0.26,0.251,0.121,0.123,0.246,0.438,0.232,routine_load,0,0.0
2025-09-23 03:00:00,38.811,17.53,82.81,3.6,12.38,0.0,0.688,0.17,0.128,0.168,0,0,6.9,0,0.0,0.037,0.178,0.53,0.116,0.146,0.245,0.431,0.193,heavy_rain,0,0.0
2025-09-23 04:00:00,35.583,21.47,62.17,3.55,0.0,0.0,0.0,0.156,0.23,0.013,0,0,5.9,0,0.014,0.0,0.184,0.286,0.109,0.043,0.276,0.358,0.158,routine_load,0,0.0
2025-09-23 05:00:00,37.185,20.82,81.29,3.37,1.06,0.0,0.059,0.107,0.236,0.144,0,0,7.0,0,0.0,0.048,0.157,0.294,0.129,0.085,0.347,0.445,0.209,routine_load,0,0.0
2025-09-23 06:00:00,40.398,22.81,59.91,2.98,0.0,0.0,0.0,0.0,0.115,0.0,0,0,6.6,0,0.0,0.0,0.193,0.247,0.075,0.084,0.286,0.381,0.127,routine_load,0,0.0
2025-09-23 07:00:00,48.869,24.95,56.8,2.18,0.0,0.048,0.0,0.0,0.193,0.048,0,0,6.7,0,0.031,0.046,0.176,0.247,0.134,0.025,0.266,0.403,0.161,routine_load,0,0.0
2025-09-23 08:00:00,55.01,23.34,81.51,2.11,1.09,0.389,0.06,0.0,0.247,0.231,0,0,6.3,0,0.179,0.041,0.1,0.268,0.132,0.074,0.349,0.422,0.178,routine_load,0,0.0
2025-09-23 09:00:00,50.74,25.47,61.65,3.93,0.0,0.152,0.0,0.265,0.442,0.302,0,0,6.2,0,0.093,0.0,0.055,0.313,0.217,0.079,0.256,0.454,0.062,routine_load,0,0.0
2025-09-23 10:00:00,55.5,27.52,50.92,3.99,0.0,0.417,0.0,0.283,0.251,0.269,0,0,6.3,0,0.189,0.0,0.232,0.318,0.194,0.098,0.24,0.427,0.15,routine_load,0,0.0
2025-09-23 11:00:00,43.372,27.51,45.92,2.65,0.0,0.0,0.0,0.0,0.2,0.139,0,0,5.9,0,0.017,0.0,0.049,0.247,0.162,0.102,0.273,0.379,0.113,routine_load,0,0.0
2025-09-23 12:00:00,40.253,27.22,40.17,1.06,0.0,0.0,0.0,0.0,0.216,0.07,0,0,5.5,0,0.0,0.011,0.144,0.247,0.165,0.07,0.272,0.343,0.103,routine_load,0,0.0
2025-09-23 13:00:00,45.682,29.41,50.83,1.5,0.0,0.0,0.0,0.0,0.127,0.127,0,0,6.1,0,0.0,0.0,0.14,0.247,0.162,0.09,0.301,0.376,0.137,routine_load,0,0.0
2025-09-23 14:00:00,42.686,26.87,64.04,1.22,4.59,0.0,0.255,0.0,0.111,0.139,0,0,6.1,0,0.0,0.0,0.157,0.336,0.126,0.065,0.395,0.377,0.218,routine_load,0,0.0
2025-09-23 15:00:00,40.396,27.28,60.18,1.2,0.0,0.0,0.0,0.0,0.158,0.0,0,0,5.9,0,0.005,0.016,0.165,0.247,0.223,0.064,0.231,0.345,0.183,routine_load,0,0.0
2025-09-23 16:00:00,47.93,27.65,63.36,0.81,0.0,0.0,0.0,0.0,0.111,0.076,0,0,6.7,0,0.0,0.093,0.237,0.247,0.151,0.024,0.271,0.399,0.161,routine_load,0,0.0
2025-09-23 17:00:00,60.662,25.39,70.17,1.7,9.95,0.703,0.553,0.0,0.691,0.591,0,0,6.5,0,0.519,0.071,0.186,0.44,0.232,0.086,0.322,0.552,0.208,heavy_rain,1,52.2
2025-09-23 18:00:00,61.858,25.17,63.84,1.47,4.65,0.77,0.258,0.0,0.631,0.476,0,0,6.1,0,0.564,0.0,0.234,0.337,0.218,0.118,0.329,0.501,0.224,feeder_congestion,0,0.0
2025-09-23 19:00:00,63.734,22.78,56.53,2.44,0.0,0.874,0.0,0.0,0.748,0.585,0,0,6.3,0,0.62,0.0,0.147,0.247,0.232,0.057,0.389,0.543,0.108,feeder_congestion,0,0.0
2025-09-23 20:00:00,57.632,23.21,88.54,1.16,2.65,0.535,0.147,0.0,0.452,0.386,0,0,6.5,0,0.455,0.05,0.16,0.299,0.2,0.098,0.337,0.486,0.177,routine_load,0,0.0
2025-09-23 21:00:00,51.644,21.64,49.85,1.73,0.0,0.202,0.0,0.0,0.436,0.271,0,0,6.0,0,0.179,0.058,0.11,0.247,0.141,0.051,0.27,0.437,0.152,routine_load,0,0.0
2025-09-23 22:00:00,44.857,20.07,69.44,2.32,0.0,0.0,0.0,0.0,0.146,0.0,0,0,5.1,0,0.089,0.015,0.147,0.247,0.124,0.028,0.278,0.303,0.141,routine_load,0,0.0
2025-09-23 23:00:00,42.076,19.81,72.49,2.76,4.45,0.0,0.247,0.0,0.26,0.018,0,0,7.0,0,0.0,0.0,0.191,0.333,0.052,0.169,0.245,0.424,0.18,routine_load,0,0.0
2025-09-24 00:00:00,34.687,19.79,53.93,1.44,0.0,0.0,0.0,0.0,0.032,0.0,0,0,6.4,0,0.039,0.0,0.077,0.238,0.158,0.027,0.31,0.361,0.15,routine_load,0,0.0
2025-09-24 01:00:00,31.822,20.99,64.43,2.84,0.0,0.0,0.0,0.0,0.261,0.084,0,0,6.6,0,0.0,0.0,0.196,0.238,0.154,0.048,0.346,0.414,0.137,routine_load,0,0.0
2025-09-24 02:00:00,35.402,19.94,68.59,2.9,0.0,0.0,0.0,0.0,0.233,0.118,0,0,6.6,0,0.011,0.0,0.114,0.238,0.251,0.136,0.313,0.414,0.157,routine_load,0,0.0
2025-09-24 03:00:00,36.535,19.41,62.36,3.22,0.0,0.0,0.0,0.063,0.037,0.0,0,0,5.8,0,0.0,0.0,0.143,0.253,0.108,0.058,0.308,0.324,0.064,routine_load,0,0.0
2025-09-24 04:00:00,33.958,19.62,86.4,3.21,2.66,0.0,0.148,0.059,0.223,0.159,0,0,6.1,0,0.0,0.0,0.231,0.304,0.143,0.072,0.348,0.396,0.15,routine_load,0,0.0
2025-09-24 05:00:00,35.984,21.46,66.73,4.46,0.0,0.0,0.0,0.419,0.106,0.135,0,0,6.5,0,0.108,0.117,0.129,0.342,0.08,0.083,0.36,0.396,0.094,wind_stress,0,0.0
2025-09-24 06:00:00,40.817,21.25,87.71,2.68,1.51,0.0,0.084,0.0,0.226,0.156,1,0,6.4,0,0.094,0.0,0.138,0.267,0.142,0.006,0.353,0.409,0.122,maintenance,0,0.0
2025-09-24 07:00:00,49.075,22.41,75.65,2.6,5.8,0.06,0.322,0.0,0.251,0.228,0,0,5.9,0,0.057,0.0,0.217,0.35,0.232,0.07,0.368,0.4,0.118,routine_load,0,0.0
2025-09-24 08:00:00,50.845,24.34,50.25,2.59,0.0,0.158,0.0,0.0,0.299,0.095,0,0,6.6,0,0.134,0.0,0.185,0.238,0.175,0.087,0.327,0.422,0.16,routine_load,0,0.0
2025-09-24 09:00:00,55.639,25.16,58.72,2.8,0.0,0.424,0.0,0.0,0.283,0.176,0,1,6.8,0,0.233,0.072,0.097,0.238,0.206,0.036,0.264,0.441,0.111,routine_load,0,0.0
2025-09-24 10:00:00,53.859,26.91,53.5,3.01,0.0,0.325,0.0,0.002,0.348,0.217,0,0,6.3,0,0.128,0.0,0.162,0.238,0.178,0.0,0.291,0.43,0.112,routine_load,0,0.0
2025-09-24 11:00:00,45.727,26.17,74.58,2.24,2.21,0.0,0.123,0.0,0.303,0.134,0,0,7.0,0,0.0,0.0,0.159,0.281,0.227,0.026,0.298,0.448,0.148,routine_load,0,0.0
2025-09-24 12:00:00,43.629,25.39,44.44,3.0,0.0,0.0,0.0,0.001,0.157,0.0,0,0,6.7,0,0.0,0.0,0.178,0.238,0.167,0.078,0.322,0.394,0.142,routine_load,0,0.0
2025-09-24 13:00:00,45.361,25.71,72.78,2.04,4.92,0.0,0.273,0.0,0.167,0.127,0,0,6.7,0,0.0,0.0,0.185,0.333,0.107,0.087,0.367,0.413,0.167,routine_load,0,0.0
2025-09-24 14:00:00,42.333,27.35,40.98,1.73,0.0,0.0,0.0,0.0,0.237,0.119,0,0,6.2,0,0.144,0.0,0.147,0.238,0.176,0.136,0.327,0.396,0.113,routine_load,0,0.0
2025-09-24 15:00:00,42.645,26.49,48.63,0.66,0.0,0.0,0.0,0.0,0.0,0.012,0,0,6.4,0,0.0,0.0,0.331,0.238,0.144,0.01,0.264,0.357,0.167,routine_load,0,0.0
2025-09-24 16:00:00,47.149,25.34,48.69,2.71,0.0,0.0,0.0,0.0,0.101,0.044,0,0,6.9,0,0.0,0.0,0.161,0.238,0.039,0.06,0.351,0.403,0.176,routine_load,0,0.0
2025-09-24 17:00:00,49.8,27.07,50.0,1.3,0.0,0.1,0.0,0.0,0.546,0.274,0,0,5.8,0,0.272,0.0,0.199,0.238,0.193,0.04,0.333,0.434,0.164,routine_load,0,0.0
2025-09-24 18:00:00,57.48,25.2,55.3,2.45,0.0,0.527,0.0,0.0,0.627,0.389,0,0,5.8,0,0.506,0.0,0.081,0.238,0.172,0.052,0.337,0.467,0.122,feeder_congestion,0,0.0
2025-09-24 19:00:00,56.665,23.45,47.32,0.9,0.0,0.481,0.0,0.0,0.581,0.404,0,0,6.3,0,0.436,0.0,0.148,0.238,0.265,0.006,0.427,0.491,0.092,feeder_congestion,0,0.0
2025-09-24 20:00:00,61.516,22.65,58.72,2.02,0.0,0.751,0.0,0.0,0.617,0.488,0,0,6.5,0,0.551,0.0,0.181,0.238,0.261,0.029,0.436,0.521,0.103,feeder_congestion,0,0.0
2025-09-24 21:00:00,52.75,21.29,57.18,1.2,0.0,0.264,0.0,0.0,0.524,0.241,0,1,6.4,0,0.52,0.038,0.116,0.238,0.21,0.1,0.343,0.464,0.128,routine_load,0,0.0
2025-09-24 22:00:00,46.993,19.67,54.65,3.07,0.0,0.0,0.0,0.021,0.138,0.165,0,0,6.7,0,0.0,0.0,0.158,0.243,0.126,0.052,0.306,0.421,0.109,routine_load,0,0.0
2025-09-24 23:00:00,41.742,20.61,75.39,2.83,2.82,0.0,0.157,0.0,0.04,0.134,0,0,6.6,0,0.168,0.0,0.19,0.292,0.119,0.118,0.354,0.396,0.137,routine_load,0,0.0
2025-09-25 00:00:00,35.347,19.59,94.32,2.89,8.13,0.0,0.452,0.0,0.284,0.246,0,1,6.6,0,0.0,0.0,0.12,0.386,0.176,0.101,0.217,0.443,0.123,heavy_rain,0,0.0
2025-09-25 01:00:00,36.403,17.92,62.35,2.05,0.0,0.0,0.0,0.0,0.124,0.115,0,0,6.4,0,0.005,0.0,0.156,0.227,0.223,0.076,0.266,0.391,0.134,routine_load,0,0.0
2025-09-25 02:00:00,38.268,19.43,83.05,4.13,4.28,0.0,0.238,0.324,0.158,0.167,0,0,7.0,0,0.056,0.07,0.191,0.392,0.126,0.096,0.399,0.435,0.184,routine_load,0,0.0
2025-09-25 03:00:00,37.274,20.31,56.44,4.43,0.0,0.0,0.0,0.41,0.037,0.039,0,0,7.1,0,0.0,0.0,0.222,0.33,0.113,0.085,0.309,0.409,0.129,wind_stress,0,0.0
2025-09-25 04:00:00,37.469,19.37,89.92,2.9,11.66,0.0,0.648,0.0,0.137,0.25,0,1,6.4,0,0.0,0.0,0.222,0.454,0.155,0.103,0.308,0.417,0.142,heavy_rain,0,0.0
2025-09-25 05:00:00,45.144,22.49,88.22,3.38,7.62,0.0,0.423,0.108,0.26,0.22,0,0,6.7,0,0.019,0.05,0.19,0.403,0.195,0.123,0.39,0.445,0.123,heavy_rain,0,0.0
2025-09-25 06:00:00,46.133,23.18,85.5,3.95,9.67,0.0,0.537,0.271,0.254,0.286,0,0,6.4,0,0.0,0.0,0.182,0.483,0.161,0.208,0.348,0.439,0.178,heavy_rain,0,0.0
2025-09-25 07:00:00,48.195,23.2,56.73,1.89,0.0,0.011,0.0,0.0,0.186,0.17,0,0,5.9,0,0.0,0.0,0.26,0.227,0.154,0.065,0.34,0.383,0.213,routine_load,0,0.0
2025-09-25 08:00:00,51.47,23.14,81.13,3.97,13.51,0.193,0.751,0.277,0.197,0.224,0,0,5.7,0,0.122,0.0,0.277,0.559,0.143,0.228,0.355,0.381,0.216,heavy_rain,0,0.0
2025-09-25 09:00:00,56.099,24.87,70.4,3.72,3.95,0.45,0.22,0.207,0.34,0.361,0,0,7.1,0,0.139,0.055,0.277,0.356,0.164,0.125,0.379,0.502,0.14,routine_load,0,0.0
2025-09-25 10:00:00,56.401,24.91,74.2,2.41,10.3,0.467,0.572,0.0,0.384,0.349,0,1,6.9,0,0.286,0.0,0.201,0.428,0.301,0.133,0.416,0.495,0.095,heavy_rain,0,0.0
2025-09-25 11:00:00,48.871,25.72,71.04,1.02,5.67,0.048,0.315,0.0,0.077,0.096,0,0,6.7,0,0.04,0.0,0.178,0.338,0.123,0.06,0.267,0.401,0.25,routine_load,0,0.0
2025-09-25 12:00:00,41.388,27.77,49.54,2.53,0.0,0.0,0.0,0.0,0.2,0.035,0,0,7.0,0,0.05,0.0,0.194,0.227,0.208,0.043,0.363,0.422,0.183,routine_load,0,0.0
2025-09-25 13:00:00,37.401,29.07,37.3,1.25,0.0,0.0,0.0,0.0,0.241,0.168,0,0,6.1,0,0.093,0.0,0.135,0.227,0.143,0.09,0.405,0.401,0.15,routine_load,0,0.0
2025-09-25 14:00:00,35.384,28.6,57.28,0.69,0.0,0.0,0.0,0.0,0.175,0.099,0,0,7.0,0,0.05,0.07,0.159,0.227,0.098,0.014,0.231,0.427,0.19,routine_load,0,0.0
2025-09-25 15:00:00,39.046,27.53,78.17,1.85,0.75,0.0,0.042,0.0,0.178,0.084,0,0,6.7,0,0.075,0.0,0.175,0.242,0.084,0.054,0.369,0.41,0.146,routine_load,0,0.0
2025-09-25 16:00:00,47.059,24.4,41.75,2.36,0.0,0.0,0.0,0.0,0.122,0.0,0,0,6.3,0,0.0,0.0,0.207,0.227,0.114,0.084,0.332,0.366,0.164,routine_load,0,0.0
2025-09-25 17:00:00,61.139,23.24,74.52,1.18,8.56,0.73,0.476,0.0,0.709,0.563,0,0,5.4,0,0.648,0.0,0.228,0.394,0.176,0.124,0.271,0.486,0.143,heavy_rain,0,0.0
2025-09-25 18:00:00,66.88,24.41,64.82,2.13,10.88,1.0,0.604,0.0,0.909,0.751,0,0,5.8,0,0.738,0.013,0.262,0.439,0.354,0.234,0.322,0.568,0.196,voltage_drop,0,0.0
2025-09-25 19:00:00,60.571,24.8,53.39,1.8,0.0,0.698,0.0,0.0,0.787,0.541,0,0,7.4,0,0.589,0.029,0.273,0.227,0.266,0.081,0.43,0.603,0.192,feeder_congestion,0,0.0
2025-09-25 20:00:00,56.746,22.91,42.92,0.47,0.0,0.486,0.0,0.0,0.554,0.34,0,0,7.4,0,0.525,0.0,0.172,0.227,0.229,0.061,0.243,0.538,0.143,routine_load,0,0.0
2025-09-25 21:00:00,58.371,21.26,55.46,1.21,0.0,0.576,0.0,0.0,0.602,0.392,0,0,5.8,0,0.572,0.075,0.198,0.227,0.195,0.041,0.376,0.467,0.163,feeder_congestion,0,0.0
2025-09-25 22:00:00,50.001,21.54,78.32,2.56,2.39,0.111,0.133,0.0,0.328,0.046,0,0,5.6,0,0.075,0.017,0.254,0.274,0.116,0.057,0.283,0.356,0.108,routine_load,0,0.0
2025-09-25 23:00:00,48.413,19.78,89.02,1.65,9.56,0.023,0.531,0.0,0.236,0.264,0,0,7.2,0,0.0,0.0,0.199,0.413,0.109,0.108,0.441,0.476,0.202,heavy_rain,0,0.0
2025-09-26 00:00:00,31.051,20.55,71.1,2.87,0.0,0.0,0.0,0.0,0.226,0.021,0,0,6.6,0,0.096,0.0,0.146,0.217,0.197,0.073,0.491,0.397,0.17,routine_load,0,0.0
2025-09-26 01:00:00,39.062,17.38,94.03,2.27,7.04,0.0,0.391,0.0,0.035,0.048,0,0,6.3,0,0.0,0.0,0.251,0.354,0.145,0.204,0.309,0.361,0.131,routine_load,0,0.0
2025-09-26 02:00:00,31.364,19.91,69.37,3.3,0.0,0.0,0.0,0.087,0.253,0.145,0,0,6.0,0,0.024,0.0,0.174,0.238,0.152,0.06,0.346,0.39,0.127,routine_load,0,0.0
2025-09-26 03:00:00,40.315,21.44,85.18,3.31,0.17,0.0,0.009,0.088,0.158,0.128,0,0,6.0,0,0.047,0.0,0.131,0.242,0.086,0.07,0.391,0.375,0.081,routine_load,0,0.0
2025-09-26 04:00:00,33.366,21.09,64.06,2.99,0.0,0.0,0.0,0.0,0.199,0.081,0,0,7.3,0,0.0,0.0,0.161,0.217,0.148,0.051,0.416,0.443,0.2,routine_load,0,0.0
2025-09-26 05:00:00,35.819,22.26,62.77,3.75,0.0,0.0,0.0,0.215,0.124,0.096,0,0,6.7,0,0.0,0.0,0.225,0.27,0.175,0.065,0.38,0.407,0.224,routine_load,0,0.0
2025-09-26 06:00:00,39.201,22.49,52.51,1.79,0.0,0.0,0.0,0.0,0.312,0.185,0,0,5.7,0,0.012,0.0,0.213,0.217,0.245,0.005,0.277,0.389,0.161,routine_load,0,0.0
2025-09-26 07:00:00,44.79,23.58,63.37,2.51,0.0,0.0,0.0,0.0,0.102,0.0,0,0,6.3,0,0.211,0.032,0.177,0.217,0.214,0.034,0.305,0.361,0.154,routine_load,0,0.0
2025-09-26 08:00:00,52.05,25.66,58.8,2.84,0.0,0.225,0.0,0.0,0.415,0.287,0,0,7.4,0,0.172,0.0,0.324,0.217,0.206,0.04,0.358,0.513,0.216,routine_load,0,0.0
